# results from simulated data from project "project.tab"
# date: 2024-05-26T13:15:28-03:00
tree	node	age	pixels	farthest
triassic-avg-46	32	96793868	0.780000	0.116459
triassic-avg-46	34	38681951	1.000000	0.000000
triassic-avg-46	36	16593792	1.000000	0.000000
triassic-avg-46	38	13865816	1.000000	0.000000
triassic-avg-46	40	13313094	0.950000	0.094363
triassic-avg-46	43	108356035	0.870000	0.085009
triassic-avg-46	45	96514370	0.830000	0.054895
triassic-avg-46	46	79311138	0.820000	0.074635
triassic-avg-46	47	2958315	1.000000	0.000000
triassic-avg-46	50	55280355	0.310000	0.116571
triassic-avg-46	52	28764255	1.000000	0.000000
triassic-avg-46	53	9141364	0.160000	0.266523
triassic-avg-46	56	20788038	0.970000	0.052005
triassic-avg-46	58	1548588	0.820000	0.172224
triassic-avg-46	61	75148317	0.900000	0.052529
triassic-avg-46	63	64320887	0.540000	0.113693
triassic-avg-46	64	29232755	0.740000	0.057928
triassic-avg-46	66	28111229	0.860000	0.052459
triassic-avg-46	68	18647236	1.000000	0.000000
triassic-avg-46	71	54556635	0.780000	0.054607
triassic-avg-46	72	27408325	0.990000	0.052263
triassic-avg-46	75	9997896	0.350000	0.142337
triassic-avg-46	77	8986737	0.990000	0.052019
triassic-avg-46	80	175344147	0.440000	0.094370
triassic-avg-46	81	150777320	0.810000	0.094363
triassic-avg-46	82	59647170	0.740000	0.069854
triassic-avg-46	83	48534069	0.960000	0.052417
triassic-avg-46	86	44143808	1.000000	0.000000
triassic-avg-46	87	1551213	1.000000	0.000000
triassic-avg-46	90	40477340	0.710000	0.084826
triassic-avg-46	92	39901347	0.350000	0.136358
triassic-avg-46	95	120045548	0.550000	0.094370
triassic-avg-46	96	41690551	0.840000	0.091790
triassic-avg-46	98	14360291	1.000000	0.000000
triassic-avg-46	101	72902182	0.980000	0.054551
triassic-avg-46	102	59517417	0.980000	0.052417
triassic-avg-46	103	52401333	0.990000	0.052180
triassic-avg-46	106	13891677	0.970000	0.052529
triassic-avg-46	108	6899446	1.000000	0.000000
triassic-avg-46	111	51765197	0.870000	0.080048
triassic-avg-46	112	22449928	0.360000	0.105056
triassic-avg-46	115	28673573	0.980000	0.052319
triassic-avg-46	117	10140217	0.900000	0.108011
triassic-avg-46	120	149335535	0.890000	0.052401
triassic-avg-46	121	136755450	0.810000	0.055626
triassic-avg-46	122	89814297	0.600000	0.094370
triassic-avg-46	125	64416670	0.820000	0.089086
triassic-avg-46	128	136138388	0.990000	0.052401
triassic-avg-46	129	112235413	0.960000	0.053815
triassic-avg-46	131	47598702	0.260000	0.109713
triassic-avg-46	132	6749663	1.000000	0.000000
triassic-avg-46	135	11474301	0.970000	0.054366
triassic-avg-46	137	2223777	0.900000	0.117621
triassic-avg-46	140	96012211	0.990000	0.052288
triassic-avg-46	141	76265948	0.690000	0.113403
triassic-avg-46	142	22109022	0.080000	0.233843
triassic-avg-46	145	33686836	0.910000	0.058535
triassic-avg-46	146	6642776	0.990000	0.052319
triassic-avg-46	149	2383556	1.000000	0.000000
triassic-avg-46	152	75773878	0.580000	0.058536
triassic-avg-46	153	65417349	0.960000	0.055490
triassic-avg-46	156	71453516	0.990000	0.052320
triassic-avg-46	158	68228667	0.990000	0.052511
triassic-avg-46	160	64368174	1.000000	0.000000
