# results from simulated data from project "project.tab"
# date: 2024-05-23T21:36:38-03:00
tree	node	age	pixels	farthest
cretaceous-slow-0	0	90481780	0.980000	0.052546
cretaceous-slow-0	1	39926868	0.960000	0.107437
cretaceous-slow-0	3	24711367	0.980000	0.051502
cretaceous-slow-0	5	13129969	0.950000	0.105459
cretaceous-slow-0	7	11119024	0.990000	0.052633
cretaceous-slow-0	10	65718295	0.980000	0.095470
cretaceous-slow-0	11	44898177	0.910000	0.117499
cretaceous-slow-0	13	43016536	0.910000	0.104743
cretaceous-slow-0	15	19502294	0.890000	0.156594
cretaceous-slow-0	16	12634344	0.980000	0.052342
cretaceous-slow-0	19	15387934	0.960000	0.053103
cretaceous-slow-0	21	11552969	0.880000	0.210140
cretaceous-slow-0	23	1138296	0.920000	0.114651
cretaceous-slow-0	26	50948098	0.960000	0.087208
cretaceous-slow-0	27	46501777	0.960000	0.052801
cretaceous-slow-0	29	44987190	0.970000	0.052801
cretaceous-slow-0	31	40802754	0.990000	0.105179
cretaceous-slow-0	32	31011540	0.990000	0.052263
cretaceous-slow-0	35	30466560	0.920000	0.091050
cretaceous-slow-0	36	26480737	0.950000	0.098599
cretaceous-slow-0	38	25973075	0.950000	0.104576
cretaceous-slow-0	40	3114006	0.910000	0.103944
cretaceous-slow-0	43	6426912	0.880000	0.160755
cretaceous-slow-0	44	5567152	0.920000	0.107631
cretaceous-slow-0	47	2750069	0.860000	0.125079
cretaceous-slow-0	49	1563037	0.850000	0.104491
cretaceous-slow-0	52	41330399	0.860000	0.145937
cretaceous-slow-0	53	37960451	0.810000	0.104889
cretaceous-slow-0	54	33799781	0.730000	0.142792
cretaceous-slow-0	56	23451673	0.980000	0.053812
cretaceous-slow-0	58	9736304	0.880000	0.105807
cretaceous-slow-0	60	6434213	0.930000	0.104889
cretaceous-slow-0	63	25946488	0.970000	0.053925
cretaceous-slow-0	64	11635454	0.930000	0.113930
cretaceous-slow-0	67	13203968	0.980000	0.052263
cretaceous-slow-0	69	9783430	0.930000	0.064447
cretaceous-slow-0	71	5815880	0.930000	0.161728
cretaceous-slow-0	74	39126737	0.910000	0.122899
cretaceous-slow-0	76	29311742	0.540000	0.188173
cretaceous-slow-0	77	12128829	0.930000	0.104350
cretaceous-slow-0	79	2666003	0.920000	0.156921
cretaceous-slow-0	82	23375334	0.780000	0.228845
cretaceous-slow-0	83	9182132	0.860000	0.119890
cretaceous-slow-0	85	6715439	0.930000	0.103985
cretaceous-slow-0	88	20207831	0.860000	0.176850
cretaceous-slow-0	89	17593699	0.950000	0.157552
cretaceous-slow-0	91	10715669	0.920000	0.155155
cretaceous-slow-0	94	10569040	0.890000	0.159359
cretaceous-slow-0	96	8669683	0.870000	0.159359
cretaceous-slow-0	98	349655	0.910000	0.106332
cretaceous-slow-1	0	93059159	0.300000	0.274869
cretaceous-slow-1	1	62455673	0.540000	0.220109
cretaceous-slow-1	2	59158841	0.610000	0.189771
cretaceous-slow-1	4	55282464	0.860000	0.156808
cretaceous-slow-1	6	45123138	0.840000	0.180630
cretaceous-slow-1	8	33738694	0.950000	0.104933
cretaceous-slow-1	9	1416167	0.840000	0.137099
cretaceous-slow-1	12	16984977	0.930000	0.053521
cretaceous-slow-1	14	14612635	0.960000	0.084637
cretaceous-slow-1	17	54131075	0.790000	0.204106
cretaceous-slow-1	18	46316326	0.910000	0.066521
cretaceous-slow-1	19	33616362	0.890000	0.138993
cretaceous-slow-1	21	21776470	0.700000	0.202928
cretaceous-slow-1	24	37165937	0.620000	0.155117
cretaceous-slow-1	26	27575256	0.490000	0.215767
cretaceous-slow-1	28	6771951	0.910000	0.101632
cretaceous-slow-1	31	46920029	0.710000	0.243709
cretaceous-slow-1	32	13693693	0.800000	0.243640
cretaceous-slow-1	34	12692913	0.810000	0.172420
cretaceous-slow-1	36	5293208	0.930000	0.147010
cretaceous-slow-1	39	46415713	0.690000	0.225512
cretaceous-slow-1	40	33658632	0.850000	0.086484
cretaceous-slow-1	43	22756883	0.860000	0.160381
cretaceous-slow-1	44	9998330	0.810000	0.157150
cretaceous-slow-1	46	1780559	0.960000	0.097267
cretaceous-slow-1	49	18695203	0.890000	0.104764
cretaceous-slow-1	50	1971240	0.880000	0.108157
cretaceous-slow-1	53	11585462	0.800000	0.209830
cretaceous-slow-1	55	1009378	0.800000	0.159278
cretaceous-slow-1	58	66458485	0.600000	0.213115
cretaceous-slow-1	59	61069268	0.730000	0.153225
cretaceous-slow-1	60	47590677	0.900000	0.128839
cretaceous-slow-1	61	30507025	0.880000	0.132455
cretaceous-slow-1	63	71233	1.000000	0.000000
cretaceous-slow-1	66	38652872	0.830000	0.105202
cretaceous-slow-1	68	12841919	0.860000	0.085570
cretaceous-slow-1	70	6017196	0.890000	0.169197
cretaceous-slow-1	72	4955707	0.890000	0.160940
cretaceous-slow-1	75	44559190	0.800000	0.209990
cretaceous-slow-1	76	31296718	0.930000	0.110738
cretaceous-slow-1	79	33158669	0.820000	0.108197
cretaceous-slow-1	80	6203720	0.820000	0.144123
cretaceous-slow-1	83	31717606	0.880000	0.155864
cretaceous-slow-1	85	13259939	0.770000	0.193472
cretaceous-slow-1	87	8550953	0.770000	0.142570
cretaceous-slow-1	89	3839736	0.840000	0.183473
cretaceous-slow-1	90	3236435	0.840000	0.183473
cretaceous-slow-1	92	374422	0.860000	0.142570
cretaceous-slow-1	95	2651036	0.860000	0.146462
cretaceous-slow-1	97	96070	0.900000	0.117833
cretaceous-slow-1	100	65814184	0.560000	0.213654
cretaceous-slow-1	101	59323494	0.670000	0.155117
cretaceous-slow-1	102	49732071	0.840000	0.148991
cretaceous-slow-1	104	21433293	0.770000	0.203199
cretaceous-slow-1	106	1583421	0.860000	0.105407
cretaceous-slow-1	109	41054288	0.520000	0.203649
cretaceous-slow-1	111	36309355	0.520000	0.203649
cretaceous-slow-1	113	34019521	0.600000	0.199746
cretaceous-slow-1	115	17650405	0.810000	0.134155
cretaceous-slow-1	117	2627636	0.950000	0.080361
cretaceous-slow-1	120	65595700	0.550000	0.213654
cretaceous-slow-1	121	40663003	0.770000	0.179712
cretaceous-slow-1	122	40126514	0.780000	0.139467
cretaceous-slow-1	124	28827912	0.890000	0.137194
cretaceous-slow-1	126	11303453	0.940000	0.222546
cretaceous-slow-1	129	33534650	0.850000	0.107348
cretaceous-slow-1	130	28771200	0.870000	0.096169
cretaceous-slow-1	131	4551388	0.800000	0.131584
cretaceous-slow-1	134	28597265	0.870000	0.096169
cretaceous-slow-1	136	2255286	0.860000	0.187624
cretaceous-slow-1	139	22101182	0.840000	0.162672
cretaceous-slow-1	140	6073507	0.930000	0.151274
cretaceous-slow-1	143	21384659	0.860000	0.209449
cretaceous-slow-1	145	18064950	0.810000	0.134426
cretaceous-slow-1	146	11238613	0.910000	0.091980
cretaceous-slow-1	149	11169688	0.770000	0.157833
cretaceous-slow-1	151	7259254	0.740000	0.140237
cretaceous-slow-1	153	2832445	0.930000	0.098606
cretaceous-slow-1	156	46790135	0.480000	0.228903
cretaceous-slow-1	157	31729795	0.660000	0.206444
cretaceous-slow-1	158	6596500	0.840000	0.158083
cretaceous-slow-1	161	28209839	0.530000	0.216083
cretaceous-slow-1	163	28114441	0.530000	0.216083
cretaceous-slow-1	164	21163310	0.510000	0.209670
cretaceous-slow-1	166	3116280	0.870000	0.183567
cretaceous-slow-1	169	25303931	0.610000	0.206444
cretaceous-slow-1	171	25250964	0.610000	0.206444
cretaceous-slow-1	173	16741254	0.900000	0.180409
cretaceous-slow-1	176	39023337	0.540000	0.197163
cretaceous-slow-1	177	36996159	0.630000	0.194745
cretaceous-slow-1	178	17126443	0.910000	0.113584
cretaceous-slow-1	181	5838965	0.910000	0.104841
cretaceous-slow-1	184	38389451	0.560000	0.203603
