# results from simulated data from project "project.tab"
# date: 2024-06-12T14:52:34-03:00
tree	node	age	pixels	farthest
paleogene-slow-23	65	1169062	0.340000	0.203603
paleogene-slow-23	67	931908	0.340000	0.203603
paleogene-slow-23	70	52773680	0.549550	0.209771
paleogene-slow-23	72	45418542	0.606383	0.209916
paleogene-slow-23	73	41736337	0.535354	0.153635
paleogene-slow-23	74	3628285	0.930000	0.127533
paleogene-slow-23	77	40345483	0.530000	0.135822
paleogene-slow-23	79	9881655	0.910000	0.093581
paleogene-slow-23	82	40314786	0.628571	0.163189
paleogene-slow-23	83	28545915	0.676768	0.184010
paleogene-slow-23	84	22193548	0.878788	0.103944
paleogene-slow-23	86	10551624	0.890000	0.105871
paleogene-slow-23	88	9912380	0.860000	0.157109
paleogene-slow-23	91	17027139	0.650000	0.255302
paleogene-slow-23	93	15039902	0.710000	0.224790
paleogene-slow-23	94	2775368	0.910000	0.175624
paleogene-slow-23	97	12481520	0.750000	0.169503
paleogene-slow-23	99	1603989	0.950000	0.104780
paleogene-slow-23	102	34481224	0.540000	0.157329
paleogene-slow-23	103	7421267	0.760000	0.107003
paleogene-slow-23	105	5974474	0.870000	0.159777
paleogene-slow-23	107	4267475	0.900000	0.158139
paleogene-slow-23	110	25506553	0.650602	0.144773
paleogene-slow-23	111	16215863	0.850000	0.110473
paleogene-slow-23	112	3111294	0.940000	0.110205
paleogene-slow-23	115	4773468	0.800000	0.144773
paleogene-slow-23	117	3622182	0.830000	0.117706
paleogene-slow-23	120	23770718	0.542169	0.134743
paleogene-slow-23	121	15512778	0.600000	0.213819
paleogene-slow-23	124	14750898	0.820000	0.144773
paleogene-slow-23	126	11887627	0.830000	0.131494
paleogene-slow-23	128	8526976	0.820000	0.157497
paleogene-slow-23	130	1978251	0.910000	0.106149
paleogene-slow-24	0	52915511	0.601852	0.105179
paleogene-slow-24	1	26570023	0.494845	0.356922
paleogene-slow-24	2	10490380	0.910000	0.052546
paleogene-slow-24	5	14433036	0.990000	0.052996
paleogene-slow-24	7	9389972	0.910714	0.104753
paleogene-slow-24	9	8207423	0.946903	0.157091
paleogene-slow-24	10	893762	0.960000	0.052459
paleogene-slow-24	13	365465	0.960000	0.077400
paleogene-slow-24	16	38981694	0.917431	0.151938
paleogene-slow-24	17	23285966	0.851485	0.082532
paleogene-slow-24	19	3855249	0.960000	0.105459
paleogene-slow-24	22	32904059	0.903846	0.114355
paleogene-slow-24	23	26941731	0.938776	0.100585
paleogene-slow-24	25	25769849	0.916667	0.105047
paleogene-slow-24	26	25353800	0.899083	0.105047
paleogene-slow-24	27	14031480	0.636364	0.253933
paleogene-slow-24	30	24470513	0.960000	0.052401
paleogene-slow-24	31	4509389	0.750000	0.216236
paleogene-slow-24	33	1613086	0.920000	0.210362
paleogene-slow-24	36	14084416	0.891089	0.104736
paleogene-slow-24	37	3899340	0.970000	0.052459
paleogene-slow-24	40	11171288	0.970297	0.052501
paleogene-slow-24	42	2930091	0.960000	0.106336
paleogene-slow-24	45	15915959	0.890000	0.254018
paleogene-slow-24	46	7727324	0.900000	0.123825
paleogene-slow-24	48	7612926	0.900000	0.123825
paleogene-slow-24	50	3719811	0.970000	0.077551
paleogene-slow-24	53	13237720	0.852941	0.109076
paleogene-slow-24	55	8646640	0.920000	0.061078
paleogene-slow-24	57	5339414	0.940000	0.104939
paleogene-slow-24	59	4056283	0.950000	0.057843
paleogene-slow-24	61	2068761	0.960000	0.114737
paleogene-slow-24	63	865118	0.950000	0.052417
paleogene-slow-24	66	32710570	0.922330	0.114355
paleogene-slow-24	68	29417885	0.960396	0.090291
paleogene-slow-24	69	15456468	0.840000	0.091199
paleogene-slow-24	71	10314351	0.770000	0.157482
paleogene-slow-24	74	25735867	0.895833	0.112847
paleogene-slow-24	75	19130999	0.950000	0.097954
paleogene-slow-24	77	15430542	0.960000	0.052459
paleogene-slow-24	79	11654257	0.915888	0.052417
paleogene-slow-24	82	21297050	0.920000	0.098255
paleogene-slow-24	83	16790569	0.940000	0.090291
paleogene-slow-24	85	4691098	0.920000	0.147828
paleogene-slow-24	88	19510350	0.870000	0.137773
paleogene-slow-24	89	17912741	0.940000	0.073441
paleogene-slow-24	90	13720931	0.969072	0.052501
paleogene-slow-24	93	3428989	0.900000	0.214067
paleogene-slow-24	95	2256369	0.860000	0.275598
paleogene-slow-24	98	14583552	0.474747	0.237381
paleogene-slow-24	99	11788601	0.864078	0.142656
paleogene-slow-24	101	4647424	0.950000	0.106971
paleogene-slow-24	104	14570672	0.470000	0.237381
paleogene-slow-24	106	4898690	0.950000	0.104744
paleogene-slow-24	108	4120403	0.950000	0.057382
paleogene-slow-25	0	40867132	0.738318	0.250866
paleogene-slow-25	1	29096311	0.805825	0.111933
paleogene-slow-25	2	20789999	0.831933	0.104720
paleogene-slow-25	3	3571153	0.940000	0.077897
paleogene-slow-25	6	20565520	0.809917	0.104720
